ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1609714800320424171,1609714800000000000,0,1,143984,T,N,0,3049000000,1,4,19576,60417,NGF2
1609714800320957294,1609714800000000000,0,1,111293,T,N,0,2626000000,309,4,28195,60418,NGG1
1609714800332205089,1609714800000000000,0,1,61251,T,N,0,8750000,9,4,20874,60421,NGG1-HHG1
1609714800333747830,1609714800000000000,0,1,18832,T,N,0,-461000000,1,4,19469,60422,NGG1-NGF2
1609714800334113733,1609714800000000000,0,1,215880,T,N,0,21000000,52,4,21988,60423,NGG1-NGH1
1609714800340355302,1609714800000000000,0,1,24463,T,N,0,16000000,19,4,22122,60424,NGG1-NGJ1
1609714800344306286,1609714800000000000,0,1,160863,T,N,0,-352000000,5,4,18934,60425,NGG1-NGZ1
1609714800344626826,1609714800000000000,0,1,111294,T,N,0,2601000000,50,4,21315,60426,NGH1
1609714800345718443,1609714800000000000,0,1,24512,T,N,0,-6000000,8,4,19346,60427,NGH1-NGJ1
1609714800346636526,1609714800000000000,0,1,115489,T,N,0,372000000,9,4,18944,60428,NGH2-NGJ2
1609714800347388360,1609714800000000000,0,1,111296,T,N,0,2605000000,45,4,21003,60429,NGJ1
1609714800348108683,1609714800000000000,0,1,111298,T,N,0,2617000000,3,4,19198,60430,NGK1
1609714800348343675,1609714800000000000,0,1,111299,T,N,0,2666000000,3,4,17879,60431,NGM1
1609714800349052841,1609714800000000000,0,1,62831,T,N,0,-71000000,33,4,19304,60432,NGM1-NGN1
1609714800382074687,1609714800000000000,0,1,15052,T,N,0,-28000000,13,4,20589,60531,NGN1-NGQ1
1609714800382074687,1609714800000000000,0,1,282784,T,N,0,4000000,13,4,20589,60531,NGQ1-NGU1
1609714800382074687,1609714800000000000,0,1,32906,T,N,0,-32000000,13,4,20589,60531,NG:BF N1-Q1-U1
1609714800470065650,1609714800009997279,0,1,215880,T,A,0,21000000,7,4,17557,60779,NGG1-NGH1
1609714800471758431,1609714800020100697,0,1,215880,T,N,0,22000000,2,4,18638,60794,NGG1-NGH1
1609714800471758431,1609714800020100697,0,1,111294,T,N,0,2605000000,2,4,18638,60794,NGH1
