ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1606690800285184045,1606690800000000000,0,1,111291,T,N,0,2831000000,20,4,21842,60975,NGF1
1606690800285208849,1606690800000000000,0,1,15228,T,N,0,10000000,3,4,20554,60976,NGF1-NGG1
1606690800286510970,1606690800000000000,0,1,111293,T,N,0,2823000000,1,4,17959,60977,NGG1
1606690800286634666,1606690800000000000,0,1,111294,T,N,0,2777000000,2,4,18242,60978,NGH1
1606690800286818842,1606690800000000000,0,1,204979,T,N,0,3000000,1,4,18542,60979,NGJ1-NGK1
1606690800422914313,1606690800011626079,0,1,15228,T,A,0,10000000,8,4,18676,61244,NGF1-NGG1
1606690800425124733,1606690800020098641,0,1,111291,T,A,0,2831000000,2,4,18296,61282,NGF1
1606690800425124733,1606690800020098641,0,1,111291,T,A,0,2830000000,5,4,18296,61282,NGF1
1606690800516746304,1606690800297002703,0,1,111291,T,A,0,2831000000,1,4,18669,61576,NGF1
1606690800575746641,1606690800330051571,0,1,111291,T,B,0,2831000000,1,4,21226,62064,NGF1
1606690800575746641,1606690800330051571,0,1,111291,T,B,0,2832000000,2,4,21226,62064,NGF1
1606690800576081945,1606690800330263257,0,1,111291,T,B,0,2832000000,1,4,19742,62067,NGF1
1606690800578677048,1606690800331796341,0,1,111291,T,A,0,2832000000,1,4,21976,62071,NGF1
1606690800580282825,1606690800340580591,0,1,111291,T,A,0,2832000000,1,4,22939,62078,NGF1
1606690800610821903,1606690800425882339,0,1,111291,T,A,0,2830000000,2,4,18613,62266,NGF1
1606690800612839551,1606690800451181263,0,1,111291,T,A,0,2830000000,1,4,22272,62287,NGF1
1606690800613403550,1606690800452490337,0,1,111291,T,B,0,2831000000,1,4,23169,62291,NGF1
1606690800616347149,1606690800481543795,0,1,111291,T,B,0,2831000000,1,4,19554,62339,NGF1
1606690800624164026,1606690800584958903,0,1,111291,T,B,0,2830000000,1,4,20168,62429,NGF1
1606690800640586575,1606690800635555849,0,1,24512,T,A,0,93000000,1,4,23776,62673,NGH1-NGJ1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2826000000,1,4,82303,62695,NGF1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2825000000,2,4,82303,62695,NGF1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2824000000,2,4,82303,62695,NGF1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2824000000,1,4,82303,62695,NGF1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2823000000,1,4,82303,62695,NGF1
1606690800659532315,1606690800641130127,0,1,111291,T,A,0,2823000000,1,4,82303,62695,NGF1
1606690800679799689,1606690800661742725,0,1,24512,T,A,0,92000000,4,4,82930,62738,NGH1-NGJ1
1606690800698339610,1606690800682241141,0,1,111291,T,A,0,2823000000,1,4,25038,62768,NGF1
1606690800698388978,1606690800684831507,0,1,111291,T,A,0,2823000000,1,4,19781,62769,NGF1
1606690800698430606,1606690800686189353,0,1,111291,T,A,0,2823000000,14,4,25789,62770,NGF1
1606690800784250012,1606690800774107083,0,1,111291,T,A,0,2823000000,1,4,27952,62790,NGF1
1606690800784250012,1606690800779417023,0,1,111291,T,A,0,2823000000,1,4,27952,62790,NGF1
1606690800895280035,1606690800886608333,0,1,111291,T,A,0,2823000000,1,4,17864,62902,NGF1
1606690800912762030,1606690800910373003,0,1,111291,T,B,0,2827000000,3,4,19566,62924,NGF1
1606690800912762030,1606690800910373003,0,1,111291,T,B,0,2828000000,3,4,19566,62924,NGF1
1606690801016106307,1606690801003789679,0,1,111291,T,A,0,2826000000,2,4,20758,63080,NGF1
1606690801021135961,1606690801007090717,0,1,111291,T,B,0,2827000000,2,4,20202,63110,NGF1
1606690801077011527,1606690801074743353,0,1,111291,T,A,0,2825000000,1,4,21939,63183,NGF1
1606690801457149603,1606690801447332211,0,1,111291,T,A,0,2825000000,1,4,29365,63359,NGF1
1606690801591826811,1606690801590670825,0,1,111291,T,B,0,2826000000,1,4,19651,63442,NGF1
1606690801643586581,1606690801642629951,0,1,111291,T,B,0,2827000000,3,4,18838,63473,NGF1
1606690801904331471,1606690801903521575,0,1,111291,T,A,0,2826000000,1,4,18621,63595,NGF1
1606690802151629069,1606690802150878965,0,1,111291,T,A,0,2826000000,1,4,17912,63617,NGF1
1606690802490075377,1606690802489227593,0,1,111291,T,B,0,2829000000,1,4,18472,63659,NGF1
1606690802584168508,1606690802582721315,0,1,111291,T,B,0,2830000000,2,4,32237,63737,NGF1
1606690803340368421,1606690803296502859,0,1,111291,T,B,0,2832000000,1,4,20041,63800,NGF1
1606690803340368421,1606690803296502859,0,1,111291,T,B,0,2833000000,2,4,20041,63800,NGF1
1606690803340368421,1606690803296502859,0,1,15228,T,N,0,11000000,1,4,20041,63800,NGF1-NGG1
1606690803340368421,1606690803296502859,0,1,111293,T,N,0,2821000000,1,4,20041,63800,NGG1
1606690803512138557,1606690803511072293,0,1,111291,T,B,0,2832000000,2,4,18889,63998,NGF1
1606690803647901354,1606690803646563917,0,1,111291,T,A,0,2827000000,1,132,19360,64027,NGF1
1606690803647901354,1606690803646563917,0,1,111293,T,N,0,2817000000,1,4,19360,64027,NGG1
1606690803647901354,1606690803646563917,0,1,15228,T,N,0,10000000,1,4,19360,64027,NGF1-NGG1
1606690805183754483,1606690805182475045,0,1,111291,T,B,0,2834000000,1,4,29598,64316,NGF1
1606690805693911520,1606690805689933427,0,1,111291,T,A,0,2833000000,1,4,23112,64367,NGF1
1606690805693911520,1606690805689933427,0,1,111291,T,A,0,2832000000,1,4,23112,64367,NGF1
1606690805693911520,1606690805689933427,0,1,111291,T,A,0,2831000000,1,4,23112,64367,NGF1
1606690805693911520,1606690805689933427,0,1,111291,T,A,0,2830000000,1,4,23112,64367,NGF1
1606690805693911520,1606690805689933427,0,1,111291,T,A,0,2827000000,1,4,23112,64367,NGF1
1606690805693911520,1606690805689933427,0,1,15228,T,N,0,10000000,1,4,23112,64367,NGF1-NGG1
1606690805693911520,1606690805689933427,0,1,111293,T,N,0,2820000000,1,4,23112,64367,NGG1
1606690805693911520,1606690805689933427,0,1,111294,T,N,0,2764000000,1,4,23112,64367,NGH1
1606690805693911520,1606690805689933427,0,1,215879,T,N,0,63000000,1,4,23112,64367,NGF1-NGH1
1606690805779131739,1606690805778067627,0,1,111291,T,B,0,2833000000,1,4,17801,64509,NGF1
1606690806075673656,1606690806073528179,0,1,111291,T,B,0,2834000000,1,4,20103,64585,NGF1
1606690807860711275,1606690807858430877,0,1,111291,T,N,0,2834000000,3,4,32008,64622,NGF1
1606690807860711275,1606690807858430877,0,1,111293,T,B,0,2824000000,3,4,32008,64622,NGG1
1606690807860711275,1606690807858430877,0,1,15228,T,N,0,10000000,3,4,32008,64622,NGF1-NGG1
1606690807861892901,1606690807860869177,0,1,111293,T,A,0,2824000000,2,4,20594,64639,NGG1
1606690808308885054,1606690808308133609,0,1,111291,T,A,0,2834000000,2,4,18177,64761,NGF1
1606690809285032107,1606690809283326477,0,1,111291,T,A,0,2832000000,2,4,19495,64800,NGF1
1606690809285032107,1606690809283326477,0,1,111291,T,A,0,2831000000,2,4,19495,64800,NGF1
1606690809286264360,1606690809283329553,0,1,111291,T,A,0,2830000000,2,4,19729,64807,NGF1
1606690809286264360,1606690809283329553,0,1,111293,T,N,0,2820000000,1,4,19729,64807,NGG1
1606690809286264360,1606690809283329553,0,1,15228,T,N,0,10000000,1,4,19729,64807,NGF1-NGG1
1606690809291746594,1606690809283530473,0,1,15228,T,N,0,10000000,1,4,21450,64814,NGF1-NGG1
1606690809291746594,1606690809283530473,0,1,111293,T,N,0,2818000000,1,4,21450,64814,NGG1
1606690809291746594,1606690809283530473,0,1,111291,T,A,0,2828000000,2,4,21450,64814,NGF1
1606690809291746594,1606690809283530473,0,1,111291,T,A,0,2827000000,3,4,21450,64814,NGF1
1606690809291746594,1606690809283530473,0,1,111291,T,A,0,2826000000,3,4,21450,64814,NGF1
1606690809291746594,1606690809283530473,0,1,215879,T,N,0,62000000,1,4,21450,64814,NGF1-NGH1
1606690809291746594,1606690809283530473,0,1,111294,T,N,0,2765000000,1,4,21450,64814,NGH1
1606690809291746594,1606690809283530473,0,1,24441,T,N,0,155000000,1,4,21450,64814,NGF1-NGJ1
1606690809291746594,1606690809283530473,0,1,111296,T,N,0,2672000000,1,4,21450,64814,NGJ1
1606690809291756450,1606690809283530473,0,1,215879,T,A,0,62000000,2,4,17644,64815,NGF1-NGH1
1606690809295496171,1606690809286613927,0,1,111291,T,B,0,2827000000,2,4,19400,64863,NGF1
1606690809298349057,1606690809293004767,0,1,215880,T,B,0,57000000,2,4,21536,64907,NGG1-NGH1
1606690809298349057,1606690809293004767,0,1,215880,T,B,0,58000000,1,4,21536,64907,NGG1-NGH1
1606690809299093232,1606690809293166279,0,1,111291,T,A,0,2826000000,3,4,25818,64908,NGF1
1606690809299093232,1606690809293166279,0,1,111293,T,N,0,2816000000,1,4,25818,64908,NGG1
1606690809299093232,1606690809293166279,0,1,15228,T,N,0,10000000,1,4,25818,64908,NGF1-NGG1
1606690809305394928,1606690809303124539,0,1,15228,T,N,0,10000000,1,4,19029,65008,NGF1-NGG1
1606690809305394928,1606690809303124539,0,1,111293,T,B,0,2816000000,1,132,19029,65008,NGG1
1606690809305394928,1606690809303124539,0,1,111291,T,N,0,2826000000,1,4,19029,65008,NGF1
1606690809395962978,1606690809387721389,0,1,111291,T,A,0,2825000000,1,4,19012,65091,NGF1
1606690809909784981,1606690809906462797,0,1,111291,T,N,0,2827000000,1,4,20972,65201,NGF1
1606690809909784981,1606690809906462797,0,1,111291,T,N,0,2828000000,4,4,20972,65201,NGF1
1606690809909784981,1606690809906462797,0,1,111293,T,B,0,2817000000,1,4,20972,65201,NGG1
1606690809909784981,1606690809906462797,0,1,111293,T,B,0,2818000000,4,132,20972,65201,NGG1
