ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1612134000348566859,1612134000000000000,0,1,143984,T,N,0,3141000000,2,4,21088,62435,NGF2
1612134000348595943,1612134000000000000,0,1,307493,T,N,0,156000000,1,4,18532,62436,NGG2-NGH2
1612134000350704927,1612134000000000000,0,1,111294,T,N,0,2730000000,316,4,30006,62437,NGH1
1612134000364307167,1612134000000000000,0,1,19000,T,N,0,-458000000,1,4,19780,62440,NGH1-NGF2
1612134000365060577,1612134000000000000,0,1,24512,T,N,0,-10000000,98,4,23447,62441,NGH1-NGJ1
1612134000377729506,1612134000000000000,0,1,204963,T,N,0,-28000000,1,4,19978,62442,NGH1-NGK1
1612134000377904941,1612134000000000000,0,1,115489,T,N,0,368000000,2,4,21857,62443,NGH2-NGJ2
1612134000378098889,1612134000000000000,0,1,111296,T,N,0,2730000000,55,4,21301,62444,NGJ1
1612134000380231441,1612134000000000000,0,1,204979,T,N,0,-24000000,14,4,19694,62445,NGJ1-NGK1
1612134000382437193,1612134000000000000,0,1,62635,T,N,0,-143000000,4,4,18785,62446,NGJ1-NGN1
1612134000382596993,1612134000000000000,0,1,41645,T,N,0,-178000000,21,4,18393,62447,NGJ1-NGV1
1612134000383813950,1612134000000000000,0,1,111298,T,N,0,2751000000,34,4,20580,62448,NGK1
1612134000384666905,1612134000000000000,0,1,121372,T,N,0,-52000000,2,4,19146,62449,NGK1-NGM1
1612134000385136684,1612134000000000000,0,1,111299,T,N,0,2802000000,5,4,19151,62450,NGM1
1612134000385434044,1612134000000000000,0,1,62831,T,N,0,-65000000,50,4,22381,62451,NGM1-NGN1
1612134000388301750,1612134000000000000,0,1,10746,T,N,0,-86000000,3,4,19610,62452,NGM1-NGQ1
1612134000388630822,1612134000000000000,0,1,111301,T,N,0,2866000000,7,4,18576,62453,NGN1
1612134000388863249,1612134000000000000,0,1,15052,T,N,0,-21000000,58,4,18890,62454,NGN1-NGQ1
1612134000390431526,1612134000000000000,0,1,111303,T,N,0,2884000000,10,4,19120,62455,NGQ1
1612134000390836169,1612134000000000000,0,1,282784,T,N,0,10000000,202,4,23120,62456,NGQ1-NGU1
1612134000397907901,1612134000000000000,0,1,111305,T,N,0,2863000000,9,4,19392,62457,NGU1
1612134000398099816,1612134000000000000,0,1,41958,T,N,0,-23000000,112,4,18246,62458,NGU1-NGV1
1612134000398807607,1612134000000000000,0,1,111311,T,N,0,2901000000,8,4,18223,62459,NGV1
1612134000398951659,1612134000000000000,0,1,19540,T,N,0,-260000000,2,4,17746,62460,NGV1-NGF2
1612134000399260426,1612134000000000000,0,1,209631,T,N,0,-58000000,1,4,17934,62461,NGV1-NGX1
1612134000399411126,1612134000000000000,0,1,111313,T,N,0,2956000000,1,4,17900,62462,NGX1
1612134000399508766,1612134000000000000,0,1,158336,T,N,0,-122000000,3,4,17739,62463,NGX1-NGZ1
1612134000399637453,1612134000000000000,0,1,111314,T,N,0,3026000000,1,4,17710,62464,NGZ1
1612134000434720725,1612134000000000000,0,1,19540,T,N,0,-250000000,1,4,22780,62571,NGV1-NGF2
1612134000434720725,1612134000000000000,0,1,111311,T,N,0,2900000000,1,4,22780,62571,NGV1
1612134000434720725,1612134000000000000,0,1,15052,T,N,0,-21000000,25,4,22780,62571,NGN1-NGQ1
1612134000434720725,1612134000000000000,0,1,62831,T,N,0,-66000000,25,4,22780,62571,NGM1-NGN1
1612134000434720725,1612134000000000000,0,1,204979,T,N,0,-23000000,1,4,22780,62571,NGJ1-NGK1
1612134000434720725,1612134000000000000,0,1,204979,T,N,0,-21000000,3,4,22780,62571,NGJ1-NGK1
1612134000434720725,1612134000000000000,0,1,111296,T,N,0,2740000000,1,4,22780,62571,NGJ1
1612134000434720725,1612134000000000000,0,1,24512,T,N,0,-10000000,3,4,22780,62571,NGH1-NGJ1
1612134000434720725,1612134000000000000,0,1,111294,T,N,0,2727000000,1,4,22780,62571,NGH1
1612134000434720725,1612134000000000000,0,1,143984,T,N,0,3150000000,1,4,22780,62571,NGF2
1612134000434720725,1612134000000000000,0,1,91692,T,N,0,-45000000,25,4,22780,62571,NG:BF M1-N1-Q1
1612134000434720725,1612134000000000000,0,1,8605,T,N,0,10000000,1,4,22780,62571,NG:BF H1-J1-K1
1612134000434720725,1612134000000000000,0,1,8605,T,N,0,11000000,3,4,22780,62571,NG:BF H1-J1-K1
1612134000434826440,1612134000000000000,0,1,204979,T,B,0,-20000000,10,4,19065,62572,NGJ1-NGK1
1612134000434838960,1612134000000000000,0,1,204979,T,B,0,-20000000,1,4,21752,62573,NGJ1-NGK1
1612134000511340051,1612134000082792551,0,1,111296,T,B,0,2731000000,1,4,21061,62807,NGJ1
1612134000511340051,1612134000082792551,0,1,111303,T,N,0,2898000000,1,4,21061,62807,NGQ1
1612134000511340051,1612134000082792551,0,1,10712,T,N,0,-167000000,1,4,21061,62807,NGJ1-NGQ1
1612134000522869978,1612134000102781825,0,1,61088,T,A,0,5750000,20,4,17968,62842,NGJ1-HHJ1
1612134000528098913,1612134000102924161,0,1,58304,T,A,0,6750000,11,4,18387,62858,NGV1-HHV1
1612134000567708988,1612134000385856323,0,1,111294,T,A,0,2729000000,5,4,20130,62912,NGH1
1612134000568316310,1612134000385856323,0,1,24512,T,B,0,-9000000,5,4,18140,62914,NGH1-NGJ1
1612134000570245711,1612134000402004123,0,1,111294,T,A,0,2729000000,1,4,17570,62930,NGH1
1612134000570974570,1612134000402004123,0,1,24512,T,B,0,-9000000,1,4,20804,62933,NGH1-NGJ1
1612134000571080285,1612134000402004123,0,1,209631,T,B,0,-57000000,1,4,17781,62935,NGV1-NGX1
1612134000571221441,1612134000402004123,0,1,158336,T,B,0,-121000000,1,4,16927,62937,NGX1-NGZ1
1612134000575811529,1612134000408276341,0,1,111294,T,N,0,2730000000,1,4,18424,62958,NGH1
1612134000575811529,1612134000408276341,0,1,111301,T,B,0,2869000000,1,132,18424,62958,NGN1
1612134000575811529,1612134000408276341,0,1,62618,T,N,0,-139000000,1,4,18424,62958,NGH1-NGN1
1612134000581549358,1612134000408288941,0,1,143984,T,A,0,3162000000,1,132,18434,62979,NGF2
1612134000581549358,1612134000408288941,0,1,111311,T,N,0,2903000000,1,4,18434,62979,NGV1
1612134000581549358,1612134000408288941,0,1,19540,T,N,0,-259000000,1,4,18434,62979,NGV1-NGF2
1612134000584393497,1612134000408310555,0,1,115489,T,N,0,382000000,1,4,17945,62999,NGH2-NGJ2
1612134000584393497,1612134000408310555,0,1,154903,T,N,0,2929000000,1,4,17945,62999,NGH2
1612134000584393497,1612134000408310555,0,1,156565,T,A,0,2547000000,1,132,17945,62999,NGJ2
1612134000602379996,1612134000409305781,0,1,156565,T,A,0,2542000000,1,132,18080,63108,NGJ2
1612134000602379996,1612134000409305781,0,1,154903,T,N,0,2924000000,1,4,18080,63108,NGH2
1612134000602379996,1612134000409305781,0,1,115489,T,N,0,382000000,1,4,18080,63108,NGH2-NGJ2
1612134000653659645,1612134000413746945,0,1,24512,T,B,0,-9000000,1,4,18004,63297,NGH1-NGJ1
1612134000654188772,1612134000413844905,0,1,91692,T,N,0,-45000000,1,4,18230,63307,NG:BF M1-N1-Q1
1612134000654188772,1612134000413844905,0,1,62831,T,N,0,-66000000,1,4,18230,63307,NGM1-NGN1
1612134000654188772,1612134000413844905,0,1,15052,T,A,0,-21000000,1,132,18230,63307,NGN1-NGQ1
1612134000662051786,1612134000414830215,0,1,62811,T,B,0,-120000000,1,4,17623,63354,NGK1-NGN1
1612134000668846977,1612134000415379167,0,1,121372,T,A,0,-53000000,1,4,17760,63385,NGK1-NGM1
1612134000668993853,1612134000415385277,0,1,62831,T,A,0,-66000000,1,4,17857,63387,NGM1-NGN1
1612134000673506197,1612134000416651345,0,1,111303,T,N,0,2896000000,1,4,18565,63436,NGQ1
1612134000673506197,1612134000416651345,0,1,111314,T,N,0,3080000000,1,4,18565,63436,NGZ1
1612134000673506197,1612134000416651345,0,1,158324,T,A,0,-184000000,1,132,18565,63436,NGQ1-NGZ1
1612134000686558569,1612134000420648277,0,1,282767,T,B,0,-12000000,5,4,17982,63625,NGN1-NGU1
1612134000686558569,1612134000420648277,0,1,282767,T,B,0,-11000000,3,4,17982,63625,NGN1-NGU1
1612134000687368327,1612134000420899481,0,1,282784,T,B,0,10000000,21,4,17525,63631,NGQ1-NGU1
1612134000690888597,1612134000422690927,0,1,10746,T,A,0,-91000000,1,4,17660,63690,NGM1-NGQ1
1612134000710498993,1612134000431168221,0,1,115489,T,N,0,383000000,1,4,18499,63906,NGH2-NGJ2
1612134000710498993,1612134000431168221,0,1,154903,T,B,0,2924000000,1,132,18499,63906,NGH2
1612134000710498993,1612134000431168221,0,1,156565,T,N,0,2541000000,1,4,18499,63906,NGJ2
1612134000712571269,1612134000433943555,0,1,111294,T,A,0,2729000000,7,4,17661,63956,NGH1
1612134000712877800,1612134000433943555,0,1,24512,T,B,0,-9000000,1,4,19392,63958,NGH1-NGJ1
