ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1608505200346677487,1608505200000000000,0,1,111291,T,N,0,2730000000,53,4,24194,61049,NGF1
1608505200355524299,1608505200000000000,0,1,15228,T,N,0,20000000,9,4,24746,61050,NGF1-NGG1
1608505200355724003,1608505200000000000,0,1,215879,T,N,0,49000000,1,4,19676,61051,NGF1-NGH1
1608505200355873295,1608505200000000000,0,1,111293,T,N,0,2709000000,1,4,17343,61052,NGG1
1608505200355986959,1608505200000000000,0,1,111294,T,N,0,2680000000,11,4,19946,61053,NGH1
1608505200356110858,1608505200000000000,0,1,24512,T,N,0,-5000000,1,4,18043,61054,NGH1-NGJ1
1608505200388771587,1608505200000000000,0,1,111294,T,N,0,2680000000,1,4,18838,61144,NGH1
1608505200388771587,1608505200000000000,0,1,215879,T,N,0,49000000,1,4,18838,61144,NGF1-NGH1
1608505200388771587,1608505200000000000,0,1,111291,T,N,0,2729000000,1,4,18838,61144,NGF1
1608505200448605135,1608505200003736899,0,1,111291,T,N,0,2728000000,1,4,19922,61350,NGF1
1608505200448605135,1608505200003736899,0,1,215879,T,A,0,48000000,1,132,19922,61350,NGF1-NGH1
1608505200448605135,1608505200003736899,0,1,111294,T,N,0,2680000000,1,4,19922,61350,NGH1
1608505200450319800,1608505200020087771,0,1,111291,T,A,0,2728000000,7,4,24259,61361,NGF1
1608505200495189479,1608505200362673335,0,1,111294,T,N,0,2680000000,1,4,17921,61507,NGH1
1608505200495189479,1608505200362673335,0,1,111293,T,B,0,2700000000,1,132,17921,61507,NGG1
1608505200495189479,1608505200362673335,0,1,215880,T,N,0,20000000,1,4,17921,61507,NGG1-NGH1
1608505200497759158,1608505200362699203,0,1,111294,T,B,0,2680000000,6,4,17811,61517,NGH1
1608505200505869595,1608505200362792291,0,1,15228,T,B,0,19000000,3,4,23320,61553,NGF1-NGG1
1608505200511472829,1608505200362857617,0,1,15228,T,B,0,19000000,2,4,18558,61598,NGF1-NGG1
1608505200546879077,1608505200367847293,0,1,111291,T,A,0,2728000000,3,4,18183,62077,NGF1
1608505200557538762,1608505200377445549,0,1,111291,T,A,0,2728000000,1,4,18341,62426,NGF1
1608505200557538762,1608505200377445549,0,1,111291,T,A,0,2727000000,2,4,18341,62426,NGF1
1608505200558706676,1608505200383549341,0,1,111291,T,A,0,2727000000,7,4,17265,62487,NGF1
1608505200560268397,1608505200401560105,0,1,111291,T,A,0,2729000000,2,4,19372,62518,NGF1
1608505200560268397,1608505200401560105,0,1,111291,T,A,0,2727000000,6,4,19372,62518,NGF1
1608505200560268397,1608505200401560105,0,1,111294,T,N,0,2679000000,1,4,19372,62518,NGH1
1608505200560268397,1608505200401560105,0,1,215879,T,N,0,48000000,1,4,19372,62518,NGF1-NGH1
1608505200560947356,1608505200408907049,0,1,215880,T,B,0,20000000,1,4,17641,62528,NGG1-NGH1
1608505200561001191,1608505200408967129,0,1,15228,T,B,0,20000000,1,4,18607,62530,NGF1-NGG1
1608505200561047475,1608505200413493455,0,1,111291,T,B,0,2729000000,2,4,18288,62532,NGF1
1608505200561047475,1608505200413493455,0,1,111291,T,B,0,2730000000,1,4,18288,62532,NGF1
1608505200561291987,1608505200415877857,0,1,215880,T,B,0,20000000,8,4,18388,62537,NGG1-NGH1
1608505200561383319,1608505200416030049,0,1,215879,T,A,0,47000000,2,4,17700,62540,NGF1-NGH1
1608505200561464926,1608505200416639737,0,1,215879,T,N,0,49000000,1,4,18930,62543,NGF1-NGH1
1608505200561464926,1608505200416639737,0,1,111291,T,B,0,2730000000,6,4,18930,62543,NGF1
1608505200561464926,1608505200416639737,0,1,15228,T,N,0,20000000,4,4,18930,62543,NGF1-NGG1
1608505200561464926,1608505200416639737,0,1,111294,T,N,0,2681000000,1,4,18930,62543,NGH1
1608505200561464926,1608505200416639737,0,1,111293,T,N,0,2710000000,4,4,18930,62543,NGG1
1608505200561952174,1608505200441373617,0,1,15228,T,B,0,20000000,8,4,17477,62554,NGF1-NGG1
1608505200562131021,1608505200446932011,0,1,215879,T,A,0,46000000,1,4,17319,62561,NGF1-NGH1
1608505200563734367,1608505200452993787,0,1,215880,T,B,0,19000000,5,4,18643,62619,NGG1-NGH1
1608505200563734367,1608505200452993787,0,1,215880,T,B,0,20000000,2,4,18643,62619,NGG1-NGH1
1608505200564769516,1608505200455149837,0,1,111291,T,B,0,2730000000,3,4,18621,62660,NGF1
1608505200565954106,1608505200467464447,0,1,215879,T,A,0,46000000,1,4,18198,62713,NGF1-NGH1
1608505200567178276,1608505200476421765,0,1,215880,T,B,0,21000000,1,4,18307,62743,NGG1-NGH1
1608505200567233896,1608505200476426757,0,1,15228,T,B,0,20000000,1,4,17351,62745,NGF1-NGG1
1608505200567319504,1608505200480794981,0,1,215880,T,A,0,20000000,2,4,18209,62748,NGG1-NGH1
